React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr     0 n  n !comment 
HCOOH      He+                    H          He         HOCO+                              5.000e-01  2.220e-09  2.770e+00 2.00e+00 0.00e+00 logn  4    574    800  5   531 2  1 
CH2NH      He+                    He         CH2        NH+                                2.500e-01  2.280e-09  3.880e+00 2.00e+00 0.00e+00 logn  4     10    800  4   532 1  1 
CH2NH      He+                    He         NH         CH2+                               2.500e-01  2.280e-09  3.880e+00 2.00e+00 0.00e+00 logn  4     10    800  4   533 1  1 
CH2NH      He+                    He         H2         HCN+                               2.500e-01  2.280e-09  3.880e+00 2.00e+00 0.00e+00 logn  4     10    800  4   534 1  1 
CH2NH      He+                    H          He         HCNH+                              2.500e-01  2.280e-09  3.880e+00 2.00e+00 0.00e+00 logn  4     10    800  4   535 1  1 
CH4        He+                    H          He         CH3+                               8.500e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   536 1  1 
CH4        He+                    He         CH3        H+                                 4.800e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   537 1  1 
CH4        He+                    H          He         H2         CH+                     2.400e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   538 1  1 
CH4        He+                    He         H2         CH2+                               9.500e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   539 1  1 
HCNCC      He+                    He         HCN        C2+                                2.500e-01  3.390e-09  9.360e+00 2.00e+00 0.00e+00 logn  4     10    800  4   540 1  1 
HCNCC      He+                    He         CH         C2N+                               2.500e-01  3.390e-09  9.360e+00 2.00e+00 0.00e+00 logn  4     10    800  4   541 1  1 
HCNCC      He+                    H          He         C3N+                               2.500e-01  3.390e-09  9.360e+00 2.00e+00 0.00e+00 logn  4     10    800  4   542 1  1 
HCNCC      He+                    He         C2         HCN+                               2.500e-01  3.390e-09  9.360e+00 2.00e+00 0.00e+00 logn  4     10    800  4   543 1  1 
HCCNC      He+                    He         CCH        CN+                                2.500e-01  3.030e-09  4.170e+00 2.00e+00 0.00e+00 logn  4     10    800  4   544 1  1 
HCCNC      He+                    He         CN         C2H+                               2.500e-01  3.030e-09  4.170e+00 2.00e+00 0.00e+00 logn  4     10    800  4   545 1  1 
HCCNC      He+                    H          He         C3N+                               2.500e-01  3.030e-09  4.170e+00 2.00e+00 0.00e+00 logn  4     10    800  4   546 1  1 
HCCNC      He+                    He         CH         CNC+                               2.500e-01  3.030e-09  4.170e+00 2.00e+00 0.00e+00 logn  4     10    800  4   547 1  1 
HC3N       He+                    H          He         C3N+                               1.430e-01  2.940e-09  5.440e+00 2.00e+00 0.00e+00 logn  4     10    800  4   548 1  1 
HC3N       He+                    He         HCN        C2+                                1.430e-01  2.940e-09  5.440e+00 2.00e+00 0.00e+00 logn  4     10    800  4   549 1  1 
HC3N       He+                    He         CCH        CN+                                1.430e-01  2.940e-09  5.440e+00 2.00e+00 0.00e+00 logn  4     10    800  4   550 1  1 
HC3N       He+                    He         CN         C2H+                               1.430e-01  2.940e-09  5.440e+00 2.00e+00 0.00e+00 logn  4     10    800  4   551 1  1 
HC3N       He+                    He         CH         C2N+                               1.430e-01  2.940e-09  5.440e+00 2.00e+00 0.00e+00 logn  4     10    800  4   552 1  1 
HC3N       He+                    He         NH         C3+                                1.430e-01  2.940e-09  5.440e+00 2.00e+00 0.00e+00 logn  4     10    800  4   553 1  1 
HC3N       He+                    He         N          C3H+                               1.430e-01  2.940e-09  5.440e+00 2.00e+00 0.00e+00 logn  4     10    800  4   554 1  1 
HNCCC      He+                    He         HNC        C2+                                2.000e-01  3.290e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4   555 1  1 
HNCCC      He+                    He         NH         C3+                                2.000e-01  3.290e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4   556 1  1 
HNCCC      He+                    H          He         C3N+                               2.000e-01  3.290e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4   557 1  1 
HNCCC      He+                    He         C3         NH+                                2.000e-01  3.290e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4   558 1  1 
HNCCC      He+                    C          He         HC2N+                              2.000e-01  3.290e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4   559 1  1 
NH2CN      He+                    He         NH2        CN+                                5.000e-01  2.450e-09  8.130e+00 2.00e+00 0.00e+00 logn  4     10    800  4   560 1  1 
NH2CN      He+                    He         CN         NH2+                               5.000e-01  2.450e-09  8.130e+00 2.00e+00 0.00e+00 logn  4     10    800  4   561 1  1 
CH3CN      He+                    He         CH3        CN+                                5.000e-01  2.550e-09  6.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4   562 1  1 
CH3CN      He+                    He         CN         CH3+                               5.000e-01  2.550e-09  6.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4   563 1  1 
C2H4       He+                    H          He         H2         C2H+                    4.400e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   564 1  1 
C2H4       He+                    He         CH2        CH2+                               4.800e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   565 1  1 
C2H4       He+                    He         H2         C2H2+                              2.200e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   566 1  1 
C2H4       He+                    H          He         C2H3+                              1.700e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   567 1  1 
CH2CCH     He+                    H          He         H2         C3+                     3.330e-01  2.900e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5   568 1  1 
CH2CCH     He+                    He         H2         C3H+                               3.330e-01  2.900e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5   569 1  1 
CH2CCH     He+                    H          He         c-C3H2+                            1.670e-01  2.900e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5   570 1  1 
CH2CCH     He+                    H          He         l-C3H2+                            1.670e-01  2.900e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5   571 1  1 
C4H2       He+                    He         CCH        C2H+                               1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   572 1  1 
C4H2       He+                    He         H2         C4+                                1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   573 1  1 
C4H2       He+                    H          He         C4H+                               1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   574 1  1 
C5H        He+                    He         C2         C3H+                               5.000e-01  3.920e-09  5.180e+00 2.00e+00 0.00e+00 logn  4     10    800  4   575 1  1 
C5H        He+                    H          He         C5+                                5.000e-01  3.920e-09  5.180e+00 2.00e+00 0.00e+00 logn  4     10    800  4   576 1  1 
C5N        He+                    He         CN         C4+                                1.000e+00  3.690e-09  3.770e+00 2.00e+00 0.00e+00 logn  4     10    800  4   577 1  1 
C6         He+                    C          He         C2         C3+                     5.320e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   578 1  2 
C6         He+                    He         C2         C3         C+                      4.480e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   579 1  2 
C6         He+                    C          C          He         C4+                     1.120e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   580 1  2 
C6         He+                    He         C2         C4+                                1.960e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   581 1  2 
C6         He+                    C          He         C5+                                4.480e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   582 1  2 
C6         He+                    He         C3         C3+                                8.680e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3   583 1  2 
CH3OH      He+                    He         CH3        OH+                                5.000e-01  2.190e-09  3.320e+00 2.00e+00 0.00e+00 logn  4     10    800  4   584 1  1 
CH3OH      He+                    He         OH         CH3+                               5.000e-01  2.190e-09  3.320e+00 2.00e+00 0.00e+00 logn  4     10    800  4   585 1  1 
NH2CHO     He+                    He         NH2        HCO+                               2.000e-01  2.490e-09  6.620e+00 2.00e+00 0.00e+00 logn  4     10    800  4   586 1  1 
NH2CHO     He+                    He         NH         H2CO+                              2.000e-01  2.490e-09  6.620e+00 2.00e+00 0.00e+00 logn  4     10    800  4   587 1  1 
